u,E_Low,E_LowerMid,E_UpperMid,E_High,w_Low,w_LowerMid,w_UpperMid,w_High,E_agg
0.49063545150501675,3.1637709833221974,7.01437361577657,8.183569366121393,7.746857444811863,0.08702900097862275,0.28175623615829426,0.40168728609206344,0.22952747677101948,7.317035748428842
0.49331103678929766,3.142332752691579,6.998210832957746,8.173478432883934,7.749135260611526,0.08499704800146188,0.27964193646469426,0.4019999100160047,0.23336110551783906,7.3181666026942676
0.4959866220735787,3.120894522060959,6.9820480501389195,8.163387499646475,7.751413076411189,0.08300194755968522,0.2775080976283767,0.4022614561931785,0.2372284986187596,7.31928742477121
0.4986622073578596,3.0994562914303407,6.965885267320095,8.153296566409017,7.753690892210852,0.08104335434788999,0.27535546775554526,0.40247190748940437,0.24112927040716045,7.320399579837468
0.5013377926421405,3.078018060799722,6.949722484501271,8.143205633171558,7.755968708010514,0.07912091650799152,0.27318479610366886,0.40263126801562726,0.24506301937271238,7.321504449445382
0.5040133779264214,3.0565798301691034,6.933559701682444,8.1331146999341,7.758246523810177,0.07723427598344619,0.2709968326634793,0.4027395631169339,0.2490293282361406,7.32260342955399
0.5066889632107023,3.035141599538485,6.91739691886362,8.123023766696642,7.76052433960984,0.07538306886899704,0.2687923277445647,0.40279683934767335,0.2530277640387648,7.32369792857093
0.5093645484949834,3.0137033689078656,6.901234136044794,8.112932833459183,7.762802155409503,0.07356692575572735,0.26657203156474646,0.40280316443256126,0.2570578782469649,7.324789365406386
0.5120401337792643,2.992265138277247,6.885071353225969,8.102841900221726,7.765079971209165,0.07178547207122124,0.2643366938434255,0.40275862721365485,0.2611192068716984,7.3258791675413555
0.5147157190635452,2.9708269076466287,6.868908570407144,8.092750966984267,7.7673577870088275,0.07003832841464432,0.26208706339908094,0.4026633375830991,0.2652112706031757,7.326968769112424
0.5173913043478261,2.9493886770160103,6.852745787588319,8.082660033746809,7.76963560280849,0.06832511088657331,0.25982388775110415,0.4025174264015511,0.2693335749607714,7.328059609015259
0.5200668896321071,2.92795044638539,6.836583004769493,8.07256910050935,7.771913418608153,0.06664543141341578,0.2575479127261505,0.4023210454022054,0.2734856104582283,7.329153129028924
0.522742474916388,2.9065122157547716,6.820420221950668,8.062478167271893,7.774191234407816,0.06499889806627566,0.2552598820691885,0.4020743670803537,0.2776668527841821,7.330250771963076
0.525418060200669,2.885073985124153,6.8042574391318436,8.052387234034434,7.776469050207479,0.06338511537413112,0.2529605370594277,0.40177758456842627,0.28187676299801495,7.331353979830114
0.5280936454849499,2.8636357544935347,6.788094656313018,8.042296300796977,7.7787468660071415,0.061803684631206904,0.25065061613130535,0.40143091149647814,0.2861147877410095,7.332464192044207
