year,province,city,city_code,region,gdp_100m,gdp_per_capita,pop_10k,fai_100m,fai_imputed,K_100m,V_100m,urban_q,Kstar_m2,OCR_m2,UCI_m2,UCI_m2_norm,UCI_m2_class,Kstar_orig,OCR_orig,UCI_orig
2022,山西省,忻州市,140900,中部,1501.0,56426.0,265.0,2348.0967410013054,True,13632.926998873563,7651.648425,0.5612623338797476,5131.579243540411,2.6566728002952655,0.21126513352241505,0.3092577863194431,Red,5339.092439892449,2.5534165501633805,0.21980837158897365
2023,山西省,忻州市,140900,中部,1444.0,54578.0,263.0,2258.92851033037,True,15210.209159260256,7898.2028385,0.5192698375019669,4973.790793733379,3.0580717585516526,0.169803025730142,0.2361832302133755,Red,4958.3711042691475,3.0675818407711146,0.16927660432734704
1990,山西省,临汾市,141000,中部,,1309.0,54.093558139534885,1.0265,False,2.932857142857143,,,71.60604073299439,0.04095823638389982,,,,,,
1991,山西省,临汾市,141000,中部,,1348.0,55.016813953488374,1.5041,False,4.2903142857142855,,,74.37272444780058,0.05768666292069878,,,,,,
1992,山西省,临汾市,141000,中部,47.9225,1691.0,55.88467441860465,1.7661,False,5.841898571428571,,,88.70606384149455,0.06585681201983254,,,,98.47946372158714,0.05932098277813835,
1993,山西省,临汾市,141000,中部,67.3375,2033.0,56.78023255813953,2.8521,False,8.401903642857143,,,102.69304463803735,0.08181570302517928,,,,121.11450383550843,0.06937157298904664,
1994,山西省,临汾市,141000,中部,86.6408,2376.0,57.53730232558139,4.1667,False,12.148508460714286,,,116.2172438614046,0.10453275311882326,,,,147.05676835871196,0.08261101203503077,
1995,山西省,临汾市,141000,中部,104.4978,2718.0,58.294372093023256,4.0702,False,15.611283037678572,,,129.52092522648175,0.12053097219912925,,,,173.08644880642868,0.09019356018527747,
1996,山西省,临汾市,141000,中部,129.5984,3061.0,60.177813953488375,3.9908,False,18.82151888579464,,,145.49293972225863,0.12936379539601245,,,,205.38655972301768,0.09163948659141648,
1997,山西省,临汾市,141000,中部,151.2385,3403.0,137.7313023255814,13.196,False,31.076442941504908,,,362.7012575114478,0.08568054920659891,,,,377.8940182203816,0.08223586890275049,
1998,山西省,临汾市,141000,中部,168.3527,3746.0,215.2755581395349,22.4012,False,51.92382079442966,,,610.2128093324329,0.08509133207353321,,,,543.5890431634429,0.09552035944701251,
1999,山西省,临汾市,141000,中部,158.4092,4089.0,292.8290465116279,31.6064,False,80.93402975470818,,,886.5793721899602,0.09128796844753015,,,,667.7448229714141,0.1212050276849139,
2000,山西省,临汾市,141000,中部,171.1008,4431.0,370.3733023255814,40.8116,False,117.69892826697276,,,1190.4735466547145,0.09886731930979245,,,,845.788108013984,0.13915888288302436,
2001,山西省,临汾市,141000,中部,192.4352,4774.0,374.00169767441855,51.8832,False,163.6971818536241,,,1267.408863360244,0.129158937250619,,,,944.312472207443,0.17335065105193667,
2002,山西省,临汾市,141000,中部,223.9068,5575.0,377.6947209302325,65.5846,False,221.09692276094287,,,1428.5558194210955,0.1547695370073391,,,,1144.0348326205983,0.19326065645613633,
2003,山西省,临汾市,141000,中部,295.3034,7298.0,379.82744186046506,108.4871,False,318.52917662289576,,,1738.2897884734841,0.18324285095330328,,,,1664.9752659834544,0.19131165677392178,
2004,山西省,临汾市,141000,中部,375.9352,9221.0,383.243488372093,126.1423,False,428.7450177917509,,,2069.777819280144,0.20714543068244196,,,,2068.2317679546477,0.20730027670726334,
2005,山西省,临汾市,141000,中部,523.1628,12741.0,380.6676046511628,153.0558,False,560.3635669021634,,,2584.096355076648,0.21685087934174274,,,,3040.7101905031955,0.18428706841326137,
2006,山西省,临汾市,141000,中部,588.7387,14242.0,384.95151162790694,192.0646,False,724.4099885570553,,,2827.8119076236626,0.2561733284325157,,,,3134.448952788477,0.2311123899186821,
2007,山西省,临汾市,141000,中部,658.0869,15821.0,394.1471395348837,234.2429,False,922.4323891292024,,,3119.8923554990943,0.2956616075241607,,,,3063.9115824773507,0.30106364504923544,
2008,山西省,临汾市,141000,中部,754.6316,18031.0,398.7726511627907,265.2993,False,1141.6100696727422,,,3462.9558875771995,0.3296634744231325,,,,3069.8645056520477,0.3718763702993664,
2009,山西省,临汾市,141000,中部,766.8659,18215.0,403.49972093023257,418.9568,False,1503.486366189105,,,3529.7947527393308,0.4259415834369152,,,,2784.058974253544,0.5400339504633578,
2010,山西省,临汾市,141000,中部,890.144,20851.0,403.7582325581395,530.4783,False,1958.7903478796495,,,3886.509819906191,0.5039972722690635,,,,2863.512316772638,0.6840516579608541,
2011,山西省,临汾市,141000,中部,1136.0573,26220.0,406.32488372093025,607.3487,False,2468.1995304856673,,,4599.8863548736745,0.5365783717396755,,,,3586.6418501443836,0.6881644818777508,
2012,山西省,临汾市,141000,中部,1221.0801,28031.0,392.5683720930232,822.4503,False,3167.2398539613837,,,4657.155064959881,0.6800803945291582,,,,3549.388912710024,0.89233384445976,
2013,山西省,临汾市,141000,中部,1223.9045,28663.0,394.4148837209302,1036.2704,False,4045.1482612633145,,,4753.738946365925,0.8509403454633738,,,,3800.2232359018094,1.0644501678342544,
2014,山西省,临汾市,141000,中部,1213.2401,27557.0,396.0767441860465,1229.4284,False,5072.319248200149,,,4642.945646338544,1.0924787052375278,,,,3232.46973357373,1.5691776462798714,
2015,山西省,临汾市,141000,中部,1161.109,26239.0,397.5447209302326,1401.2204,False,6219.9236857901415,7361.634551095254,1.1835570535878812,4501.546666441871,1.3817303577364703,0.8565759932544048,0.7774668834074797,Yellow,3014.8830180847813,2.0630729777838535,0.5736864698112882
2016,山西省,临汾市,141000,中部,1205.1761,27102.0,400.6930232558139,1394.2534,False,7303.180901500635,7206.02165815814,0.9866963115589084,4642.739352272567,1.5730327178340977,0.6272573357008661,0.67324882546969,Yellow,3238.4277541630163,2.255162522033217,0.4375278064967661
2017,山西省,临汾市,141000,中部,1320.33,29539.0,399.7697674418605,1486.262740609397,True,8424.284597034999,7893.293510600929,0.9369689995253772,4922.846770870767,1.711262809739026,0.5475307440756388,0.6277807527447732,Yellow,3625.453445455201,2.3236499168388223,0.4032315680324443
2018,山西省,临汾市,141000,中部,1440.043,32066.0,399.7697674418605,1621.0206961709405,True,9624.09106335419,8311.811520688369,0.8636463917447114,5217.206001255877,1.8446829703556837,0.4681814737944845,0.5754143282168638,Orange,4092.8788403409276,2.3514233962890834,0.36728663715249305
2019,山西省,临汾市,141000,中部,1453.0,32250.0,397.92325581395346,1635.606069774567,True,10778.492579961046,10056.945558013023,0.9330567779682388,5213.866566849553,2.0672743427099025,0.45134637367246294,0.5631655107308849,Orange,4170.418953885108,2.5845107408021786,0.3610187271570933
2020,山西省,临汾市,141000,中部,1505.0,37762.0,397.0,1694.1411803239664,True,11933.70913128696,10508.421672,0.8805662645530515,5815.939950143018,2.0518968960457546,0.4291474226848365,0.5462963681135523,Orange,4869.540181163205,2.4506850107634417,0.3593143389238489
2021,山西省,临汾市,141000,中部,1909.0,48438.0,394.0,2148.9139622846856,True,13485.937637007297,11831.326712,0.8773084252987488,6883.140364436704,1.9592710482391777,0.447772872511538,0.5605067838022358,Orange,6626.524757563287,2.0351448354003225,0.4310791104585822
2022,山西省,临汾市,141000,中部,2228.0,56986.0,392.0,2508.004352001194,True,15319.645107158123,11929.947288,0.7787352255585682,7682.191812393722,1.994176334212699,0.3905046972017211,0.514735054316599,Orange,8184.123590249516,1.871873626812014,0.41601912351574255
2023,山西省,临汾市,141000,中部,2312.0,59342.0,389.0,2602.561069042532,True,17156.22392084275,11458.064631,0.6678663489044246,7844.297689400832,2.187094957401239,0.30536687336977825,0.4324787095385926,Orange,8601.745700453464,1.9945048968302228,0.3348532008950365
1990,山西省,吕梁市,141100,中部,,,,,False,,,,,,,,,,,
1991,山西省,吕梁市,141100,中部,,,,,False,,,,,,,,,,,
1992,山西省,吕梁市,141100,中部,30.4837,,,,False,,,,,,,,,,,
1993,山西省,吕梁市,141100,中部,54.668,,,,False,,,,,,,,,,,
1994,山西省,吕梁市,141100,中部,66.8741,,,,False,,,,,,,,,,,
1995,山西省,吕梁市,141100,中部,76.2448,,,,False,,,,,,,,,,,
1996,山西省,吕梁市,141100,中部,86.9292,,,,False,,,,,,,,,,,
1997,山西省,吕梁市,141100,中部,90.2554,,,,False,,,,,,,,,,,
1998,山西省,吕梁市,141100,中部,89.0189,,,,False,,,,,,,,,,,
1999,山西省,吕梁市,141100,中部,156.7674,,,,False,,,,,,,,,,,
2000,山西省,吕梁市,141100,中部,85.391,,,,False,,,,,,,,,,,
2001,山西省,吕梁市,141100,中部,90.0326,,,,False,,,,,,,,,,,
2002,山西省,吕梁市,141100,中部,107.1461,,,,False,,,,,,,,,,,
2003,山西省,吕梁市,141100,中部,134.9617,3902.0,301.66687022900766,65.8126,False,188.03600000000003,,,883.9174790228532,0.2127302655083467,,,,476.37286344287816,0.3947244153267085,
2004,山西省,吕梁市,141100,中部,179.5855,5147.0,303.88374045801527,102.6714,False,281.3056,,,1083.2302658921403,0.2596914145196256,,,,635.4736142973961,0.4426707791967448,
2005,山西省,吕梁市,141100,中部,309.5173,8800.0,306.540534351145,153.719,False,420.95932,,,1597.151673027834,0.26356878129298605,,,,1344.6626679644182,0.31305942377150847,
2006,山西省,吕梁市,141100,中部,405.7513,11453.0,312.13015267175575,202.9172,False,602.8285539999999,,,1960.0065787966985,0.30756455642617936,,,,1793.3588946199677,0.3361449600570587,
2007,山西省,吕梁市,141100,中部,507.6745,14241.0,319.2638167938931,301.0995,False,873.7866262999999,,,2339.5948693929367,0.3734777493877495,,,,2113.7457629874616,0.41338302912315905,
2008,山西省,吕梁市,141100,中部,629.6438,17553.0,324.87931297709923,312.5406,False,1142.6378949849998,,,2760.945754606216,0.41385742297858735,,,,2421.218612240774,0.4719267765447741,
2009,山西省,吕梁市,141100,中部,611.5606,16903.0,328.7264885496183,351.2332,False,1436.7392002357496,,,2720.453126638391,0.5281249605690135,,,,2030.0449345421944,0.7077376346646022,
2010,山西省,吕梁市,141100,中部,845.5392,23267.0,330.7967175572519,435.7587,False,1800.660940223962,,,3432.3123899203206,0.5246203537626607,,,,2835.024825333419,0.6351482089798601,
2011,山西省,吕梁市,141100,中部,1130.7118,30224.0,335.72213740458017,492.8785,False,2203.5063932127637,,,4192.444158865294,0.52558992075142,,,,3792.199266856431,0.5810629236894966,
2012,山西省,吕梁市,141100,中部,1230.4159,32709.0,339.60381679389315,690.3834,False,2783.7144735521256,,,4485.401965769994,0.6206165009949682,,,,3934.495007977045,0.7075150604863512,
2013,山西省,吕梁市,141100,中部,1228.6015,31183.0,339.77633587786255,872.9071,False,3517.435849874519,,,4338.549486735072,0.8107400550872884,,,,3858.2343173437807,0.9116698366562958,
2014,山西省,吕梁市,141100,中部,1101.3462,28960.0,337.01603053435116,1016.9695,False,4358.533557380793,,,4083.5000404288794,1.06735239726434,,,,2981.4442752422983,1.4618866411737919,
2015,山西省,吕梁市,141100,中部,955.8013,25003.0,334.2384732824428,1166.4013,False,5307.008179511753,,,3649.6376217328966,1.4541192111538774,,,,2346.028681396635,2.2621241682145126,
2016,山西省,吕梁市,141100,中部,995.3079,25896.0,337.2748091603053,1118.4608,False,6160.118570536165,,,3775.8070242809863,1.6314707110089173,,,,2533.80252040838,2.431175484640106,
2017,山西省,吕梁市,141100,中部,1310.3217,33886.0,338.1374045801527,1427.1411694753451,True,7279.253811484701,,,4578.892305612875,1.5897412137345275,,,,3858.560694507413,1.8865204898413492,
2018,山西省,吕梁市,141100,中部,1420.3195,36585.0,339.8625954198473,1546.9456334720226,True,8462.236754382488,,,4858.992185135005,1.7415621248107376,,,,4328.068146563614,1.9551995180809034,
2019,山西省,吕梁市,141100,中部,1512.0,38890.0,339.8625954198473,1646.7997502038788,True,9685.924666867242,6419.350803737403,0.6627504367957923,5073.639792317562,1.9090682554038505,0.3471591101679033,0.4753816939595611,Orange,4845.100806022588,1.9991172639436898,0.33152154140691786
2020,山西省,吕梁市,141100,中部,1538.0,42200.0,339.0,1675.1177353264325,True,10876.746168850312,6666.361776,0.6129003722723304,5361.670944823754,2.028611281964422,0.3021280507120237,0.42891219955343524,Orange,5121.562500405713,2.123716379130137,0.2885980342268543
2021,山西省,吕梁市,141100,中部,2071.0,61200.0,338.0,2255.6364303387786,True,12588.545290746571,7230.324296,0.5743574121558568,6953.747825835209,1.8103252528048888,0.3172675248638092,0.4452662003680224,Orange,8322.194893442045,1.5126472585575284,0.37970346946820127
2022,山西省,吕梁市,141100,中部,2419.0,71722.0,336.0,2634.6617696714175,True,14593.779795880662,6839.121744,0.4686326530656887,7733.146128668388,1.8871723814681933,0.2483253028009551,0.36331768282515947,Red,10229.793064333602,1.4265957975985062,0.3284971495461942
2023,山西省,吕梁市,141100,中部,2366.0,70450.0,335.0,2576.936646152366,True,16441.027452238995,8060.3211,0.4902565319238803,7612.846014858528,2.159642717079773,0.2270081657704917,0.3332972668578801,Red,9778.74234679874,1.6813028576850975,0.29159323062050235
1990,内蒙古自治区,呼和浩特市,150100,西部,27.46,2001.0,189.3529761904762,5.0324,False,14.378285714285717,,,398.7653923224262,0.03605700492348642,,,,241.51667734782626,0.05953330375433441,
1991,内蒙古自治区,呼和浩特市,150100,西部,32.73,2356.0,190.9821428571429,8.0019,False,21.66127142857143,,,451.50965132638976,0.04797521241226538,,,,314.8753798002272,0.06879315696995564,
1992,内蒙古自治区,呼和浩特市,150100,西部,39.8298,3123.0,192.48809523809524,12.2742,False,32.85240785714286,,,555.5423047446409,0.05913574461668353,,,,386.8559598534706,0.084921550309284,
1993,内蒙古自治区,呼和浩特市,150100,西部,57.1987,3891.0,194.39107142857145,14.9284,False,46.138187464285714,,,655.5449507470292,0.07038142451056748,,,,499.82228652072837,0.0923091841011221,
1994,内蒙古自治区,呼和浩特市,150100,西部,78.4542,4658.0,197.8136904761905,22.9952,False,66.82647809107142,,,757.8121939159681,0.08818342938736301,,,,645.2361922713266,0.1035690168833096,
1995,内蒙古自治区,呼和浩特市,150100,西部,87.6928,5425.0,243.0470238095238,27.5011,False,90.98625418651784,,,1039.8436529342002,0.08749993706243771,,,,837.9233607996614,0.10858541299014063,
1996,内蒙古自治区,呼和浩特市,150100,西部,113.7346,6193.0,270.2089285714286,21.1266,False,107.56354147719196,,,1271.2880036148572,0.08460989262176571,,,,1077.8112406258183,0.09979812551846877,
1997,内蒙古自治区,呼和浩特市,150100,西部,128.013,6960.0,274.31607142857143,28.6151,False,130.80046440333234,,,1402.0216937113814,0.09329418010436205,,,,1227.6010195813838,0.10654965442105592,
1998,内蒙古自治区,呼和浩特市,150100,西部,143.0164,7727.0,279.77857142857147,40.6155,False,164.8759411831657,,,1540.0980301969728,0.10705548474864207,,,,1392.1026615343387,0.11843662521372081,
1999,内蒙古自治区,呼和浩特市,150100,西部,156.4299,8495.0,284.4607142857143,44.7553,False,201.38744412400743,,,1674.8006708948176,0.12024561944819949,,,,1561.7784324786778,0.12894751261508208,
2000,内蒙古自治区,呼和浩特市,150100,西部,179.1495,9262.0,286.36369047619047,68.7898,False,260.1078719178071,,,1792.4873166041082,0.1451100208678659,,,,1792.4829456931445,0.1451103747138998,
2001,内蒙古自治区,呼和浩特市,150100,西部,211.1188,10029.0,290.0053571428572,97.3925,False,344.49497832191673,,,1920.702069449068,0.17935888329663294,,,,2061.5910841759724,0.16710150764918202,
2002,内蒙古自治区,呼和浩特市,150100,西部,316.7,14720.0,292.2232142857143,131.2557,False,458.5259294058209,,,2539.30997717292,0.18057107384593896,,,,3694.1112926658257,0.12412347465442204,
2003,内蒙古自治区,呼和浩特市,150100,西部,406.2029,18791.0,292.8255952380952,207.3726,False,642.9722329355299,,,3024.448346010546,0.2125915735289889,,,,5138.444362911654,0.12512974502096105,
2004,内蒙古自治区,呼和浩特市,150100,西部,512.1,26321.0,293.9345238095238,315.0,False,925.8236212887532,,,3853.478782105306,0.24025657688529936,,,,7163.890865124411,0.12923474669273524,
2005,内蒙古自治区,呼和浩特市,150100,西部,743.6618,29049.0,292.2779761904762,460.0,False,1339.5324402243157,,,4108.361678100378,0.32605027141711823,,,,8223.564060243543,0.16288952459192554,
2006,内蒙古自治区,呼和浩特市,150100,西部,900.0845,34710.0,295.45416666666665,549.8228,False,1822.3786182131,,,4711.168482399397,0.3868209394381419,,,,9497.812311394293,0.19187351344338918,
