year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_per_capita,pop_10k,urbanization_rate_pct,fai_100m,fai_imputed,house_price,V_real,K_real,Q_real,MUQ_real,fai_gdp_ratio,per_capita_area_m2
2006,安徽省,安庆市,340800,中部,东南侧,494.21,8709.0,480.55000947867296,,210.9314,False,,,801.4839851126094,,,0.4268052042653932,26.528
2007,安徽省,安庆市,340800,中部,东南侧,587.6612,10485.0,483.000625592417,,326.088,False,,,1087.497785856979,,,0.5548911515682846,27.616
2008,安徽省,安庆市,340800,中部,东南侧,704.7175,12595.0,485.29313744075824,,439.2228,False,,,1472.3456965641299,,,0.6232608101828038,28.704
2009,安徽省,安庆市,340800,中部,东南侧,770.66,13811.0,486.8662748815166,,601.5456,False,,,2000.2740117359235,,,0.7805590013754445,29.791999999999998
2010,安徽省,安庆市,340800,中部,东南侧,988.11,18604.0,486.6607393364928,,809.393,False,,,2709.653311149127,,,0.819132485249618,30.88
2011,安徽省,安庆市,340800,中部,东南侧,1215.74,22893.0,489.0955450236967,,829.3701,False,,,3403.5407455916707,,,0.6821936433776958,31.968
2012,安徽省,安庆市,340800,中部,东南侧,1359.7027,25592.0,490.4394312796208,,972.0126,False,,,4205.376308312087,,,0.7148714200538103,33.056
2013,安徽省,安庆市,340800,中部,东南侧,1418.2282,22801.0,491.4671090047393,,1185.7153,False,,,5180.8227928964825,,,0.8360539580301676,34.144
2014,安徽省,安庆市,340800,中部,东南侧,1544.317,28808.0,490.8346919431279,,1394.7517,False,,,6316.533353251658,,,0.9031511665027324,35.232
2015,安徽省,安庆市,340800,中部,东南侧,1417.43,31101.0,491.783317535545,,1385.5788,False,5462.0,9755.989584737063,7386.285485589075,1.320824872498006,,0.9775289079531264,36.32
2016,安徽省,安庆市,340800,中部,东南侧,1531.1776,33294.0,418.1857819905213,,1521.9181,False,5369.0,8398.991785087392,8538.88931130962,0.9836164258462823,-0.8916365470978175,0.99395269366532,37.408
1990,陕西省,安康市,610900,西部,东南侧,21.65,759.0,,,3.2816,False,,,24.265678649442673,,,0.1515750577367205,20.0
1991,陕西省,安康市,610900,西部,东南侧,23.55,931.0,,,4.4169,False,,,27.469294716970538,,,0.1875541401273885,20.0
1992,陕西省,安康市,610900,西部,东南侧,28.39,1113.0,235.76108910891088,,4.3124,False,,,30.40822998112201,,,0.1518985558295174,20.0
1993,陕西省,安康市,610900,西部,东南侧,35.9138,1295.0,236.75544554455445,,2.9982,False,,,31.886018482065907,,,0.083483229287906,20.0
1994,陕西省,安康市,610900,西部,东南侧,43.4375,1477.0,237.72514851485144,,3.9678,False,,,34.25951755796261,,,0.091345035971223,20.0
1995,陕西省,安康市,610900,西部,东南侧,50.8016,1659.0,237.97990099009897,,3.9298,False,,,36.47634168006448,,,0.0773558313123996,20.0
1996,陕西省,安康市,610900,西部,东南侧,60.6374,1841.0,238.5962376237623,,4.6013,False,,,39.25382459606126,,,0.0758822113085323,20.0
1997,陕西省,安康市,610900,西部,东南侧,67.5001,2023.0,239.02356435643563,,10.1535,False,,,47.444633366258195,,,0.1504219993748157,20.0
1998,陕西省,安康市,610900,西部,东南侧,70.89,2204.0,239.45910891089108,,15.7056,False,,,60.778001697945285,,,0.2215488785442234,20.0
1999,陕西省,安康市,610900,西部,东南侧,72.22,2386.0,239.88643564356437,,21.2578,False,,,78.99690161304802,,,0.2943478260869565,20.0
2000,陕西省,安康市,610900,西部,东南侧,78.7786,2568.0,240.3137623762376,,26.81,False,,,101.85705653239562,,,0.3403208485553183,20.0
2001,陕西省,安康市,610900,西部,东南侧,80.52,2750.0,240.86435643564357,,29.0756,False,,,125.83980370577584,,,0.3610978638847492,21.088
2002,陕西省,安康市,610900,西部,东南侧,90.36,3083.0,240.9794059405941,,38.8574,False,,,158.40521352048705,,,0.430028773793714,22.176
2003,陕西省,安康市,610900,西部,东南侧,103.601,3528.0,241.65326732673267,,46.3641,False,,,196.8490528444627,,,0.4475256030347198,23.264
2004,陕西省,安康市,610900,西部,东南侧,119.545,4059.0,242.4010891089109,,56.1836,False,,,243.19020020223957,,,0.4699786691204148,24.352
2005,陕西省,安康市,610900,西部,东南侧,137.85,5191.0,242.37643564356435,,62.31,False,,,293.34069019212757,,,0.4520130576713819,25.439999999999998
2006,陕西省,安康市,610900,西部,东南侧,157.2362,5935.0,244.19257425742572,,75.2149,False,,,353.8885556825212,,,0.4783561291865359,26.528
2007,陕西省,安康市,610900,西部,东南侧,187.37,7067.0,246.59217821782175,,147.74,False,,,483.93412789839516,,,0.7884933553930725,27.616
2008,陕西省,安康市,610900,西部,东南侧,233.6744,8802.0,248.07138613861383,,200.69,False,,,660.4274215034754,,,0.8588446145576922,28.704
2009,陕西省,安康市,610900,西部,东南侧,274.945,10341.0,249.46841584158415,,272.767,False,,,900.1730504283016,,,0.9920784156831366,29.791999999999998
2010,陕西省,安康市,610900,西部,东南侧,327.063,12428.0,250.1094059405941,,360.0523,False,,,1215.2166979068866,,,1.1008652767203873,30.88
2011,陕西省,安康市,610900,西部,东南侧,407.17,15477.0,250.72574257425745,,304.4866,False,,,1458.942463011542,,,0.7478119704300416,31.968
2012,陕西省,安康市,610900,西部,东南侧,496.908,18878.0,251.46534653465343,,324.4091,False,,,1710.4044398609649,,,0.6528554581532195,33.056
2013,陕西省,安康市,610900,西部,东南侧,604.552,19628.0,253.35544554455444,,426.9929,False,,,2051.8771178679167,,,0.7062963979938864,34.144
2014,陕西省,安康市,610900,西部,东南侧,689.437,26117.0,251.62970297029705,,541.7825,False,,,2491.0657619745207,,,0.7858332233402037,35.232
2015,陕西省,安康市,610900,西部,东南侧,772.459,29193.0,250.47920792079208,,667.7596,False,4022.5,3659.4310935445546,3034.2720738757944,1.206032618185824,,0.864459602386664,36.32
2016,陕西省,安康市,610900,西部,东南侧,842.8616,31770.0,249.8217821782178,,867.6995,False,4247.5,3969.430288475248,3750.257970182004,1.058441931204697,0.3572656143407864,1.0294685390816238,37.408
1990,河南省,安阳市,410500,中部,东南侧,53.65,1148.0,415.30571428571426,,5.106,False,,,14.588571428571429,,,0.0951724137931034,20.0
1991,河南省,安阳市,410500,中部,东南侧,62.37,1298.0,420.5595555555555,,6.6328,False,,,20.491942857142856,,,0.106345999679333,20.0
1992,河南省,安阳市,410500,中部,东南侧,79.02,1706.0,425.14361904761904,,8.0195,False,,,27.486845714285714,,,0.1014869653252341,20.0
1993,河南省,安阳市,410500,中部,东南侧,109.1,2114.0,429.43193650793654,,12.2373,False,,,38.34980342857143,,,0.1121659028414298,20.0
1994,河南省,安阳市,410500,中部,东南侧,151.6066,2522.0,432.3893968253968,,17.0012,False,,,53.43351325714285,,,0.1121402366387743,20.0
1995,河南省,安阳市,410500,中部,东南侧,189.1315,2930.0,435.4425396825397,,26.215,False,,,76.9768375942857,,,0.1386072653154022,20.0
1996,河南省,安阳市,410500,中部,东南侧,213.4862,3338.0,438.6435555555556,,32.979,False,,,106.10699571457141,,,0.1544783690936463,20.0
1997,河南省,安阳市,410500,中部,东南侧,217.5825,3746.0,441.5836190476191,,34.1086,False,,,134.91024592884284,,,0.1567616880953201,20.0
1998,河南省,安阳市,410500,中部,东南侧,221.2881,4154.0,442.5143492063492,,31.4298,False,,,159.5945336324007,,,0.1420311349774344,20.0
1999,河南省,安阳市,410500,中部,东南侧,231.2626,4562.0,445.8023492063492,,28.995,False,,,180.60980695078067,,,0.1253769524341592,20.0
2000,河南省,安阳市,410500,中部,东南侧,256.0095,4970.0,451.151873015873,,24.7057,False,,,196.28501660324164,,,0.0965030594567779,20.0
2001,河南省,安阳市,410500,中部,东南侧,279.8274,5378.0,454.0310476190476,,47.2486,False,,,233.71936577307957,,,0.1688490833992668,21.088
2002,河南省,安阳市,410500,中部,东南侧,312.641,5970.0,457.032,,56.9179,False,,,278.9512974844256,,,0.1820551367223108,22.176
2003,河南省,安阳市,410500,中部,东南侧,361.7866,6869.0,463.7471746031746,,104.0325,False,,,369.03623261020425,,,0.2875521094479452,23.264
2004,河南省,安阳市,410500,中部,东南侧,463.4693,8747.0,469.6968888888889,,153.6888,False,,,504.273220979694,,,0.331605135442628,24.352
2005,河南省,安阳市,410500,中部,东南侧,557.4577,10472.0,475.959746031746,,230.7928,False,,,709.8523599307093,,,0.4140095293328982,25.439999999999998
2006,河南省,安阳市,410500,中部,东南侧,646.0021,11736.0,481.6311111111112,,310.2347,False,,,984.5944419341738,,,0.4802379125392935,26.528
2007,河南省,安阳市,410500,中部,东南侧,807.8243,15526.0,487.02412698412695,,429.5392,False,,,1364.903919837465,,,0.5317235443400254,27.616
2008,河南省,安阳市,410500,中部,东南侧,1036.0548,19924.0,493.5218412698413,,566.5374,False,,,1863.196123845592,,,0.5468218476474411,28.704
2009,河南省,安阳市,410500,中部,东南侧,1124.8807,21578.0,498.5582222222222,,740.6399,False,,,2510.6762176533125,,,0.6584163991790419,29.791999999999998
2010,河南省,安阳市,410500,中部,东南侧,1315.589,25330.0,505.7257142857143,,894.6868,False,,,3279.8292067706466,,,0.6800655827921942,30.88
2011,河南省,安阳市,410500,中部,东南侧,1486.6057,28806.0,513.9892063492064,,925.3479,False,,,4041.1856464321145,,,0.6224568491833443,31.968
2012,河南省,安阳市,410500,中部,东南侧,1566.8969,30624.0,515.8158730158731,,1080.5335,False,,,4919.659864110508,,,0.6896008920561397,33.056
2013,河南省,安阳市,410500,中部,东南侧,1683.6494,27968.0,523.6444444444445,,1328.6167,False,,,6002.293570904983,,,0.7891290787737637,34.144
2014,河南省,安阳市,410500,中部,东南侧,1791.8143,35210.0,531.8209523809523,,1572.5776,False,,,7274.756492359735,,,0.8776454122505888,35.232
2015,河南省,安阳市,410500,中部,东南侧,1884.4808,36828.0,537.0834920634921,,1830.9845,False,3878.0,7564.765129031112,8742.003167741748,0.8653354367275136,,0.9716121809253774,36.32
2016,河南省,安阳市,410500,中部,东南侧,2029.8494,39603.0,544.520634920635,,2074.8515,False,3854.5,7851.395988337778,10379.754509354661,0.7564144201350598,0.13814524042162343,1.0221701669099197,37.408
1990,贵州省,安顺市,520400,西部,东南侧,29.5603,1094.0,281.459315960912,,1.5697,False,,,9.127945685074838,,,0.0531016261675287,20.0
1991,贵州省,安顺市,520400,西部,东南侧,32.4952,1124.0,281.78918566775246,,1.3563,False,,,10.027848400821096,,,0.0417384721435781,20.0
1992,贵州省,安顺市,520400,西部,东南侧,36.3905,1270.0,284.814332247557,,1.6318,False,,,11.15825598078004,,,0.0448413734353746,20.0
1993,贵州省,安顺市,520400,西部,东南侧,42.7379,1417.0,293.9139087947883,,1.8208,False,,,12.421143181741039,,,0.0426038715051511,20.0
1994,贵州省,安顺市,520400,西部,东南侧,56.231,1563.0,300.68026058631926,,2.3759,False,,,14.175986022653985,,,0.0422524941758105,20.0
1995,贵州省,安顺市,520400,西部,东南侧,68.4723,1709.0,306.27195439739415,,3.4585,False,,,16.925686721521284,,,0.0505094760947127,20.0
1996,贵州省,安顺市,520400,西部,东南侧,43.7356,1856.0,196.2242019543974,,2.3511,False,,,18.43050238544522,,,0.0537571223442687,20.0
1997,贵州省,安顺市,520400,西部,东南侧,47.93,2002.0,196.2885667752443,,4.4848,False,,,21.99377726617296,,,0.0935697892760275,20.0
1998,贵州省,安顺市,520400,西部,东南侧,52.9089,2148.0,196.36097719869707,,6.6185,False,,,27.51258840286431,,,0.1250923757628678,20.0
1999,贵州省,安顺市,520400,西部,东南侧,56.2212,2295.0,196.42534201954396,,8.7522,False,,,34.88915898272109,,,0.1556743719451025,20.0
2000,贵州省,安顺市,520400,西部,东南侧,58.4571,2441.0,196.49775244299673,,10.8859,False,,,44.030601033585036,,,0.1862203222534132,20.0
2001,贵州省,安顺市,520400,西部,东南侧,63.5033,2587.0,198.46087947882737,,12.8268,False,,,54.65587098190578,,,0.2019863534650955,21.088
2002,贵州省,安顺市,520400,西部,东南侧,70.7276,2724.0,200.60100977198695,,17.417,False,,,69.34007743281049,,,0.2462546445800508,22.176
2003,贵州省,安顺市,520400,西部,东南侧,78.7506,3042.0,201.61475570032573,,21.9,False,,,87.77307356116995,,,0.2780931192905196,23.264
2004,贵州省,安顺市,520400,西部,东南侧,87.7905,3362.0,206.1042019543974,,24.6617,False,,,108.04611988311144,,,0.2809153610014751,24.352
2005,贵州省,安顺市,520400,西部,东南侧,106.0334,4026.0,206.6754397394137,,32.3064,False,,,134.95021388895586,,,0.3046813551201791,25.439999999999998
2006,贵州省,安顺市,520400,西部,东南侧,123.7372,4667.0,209.9741368078176,,43.9363,False,,,172.13900319450806,,,0.3550775352925394,26.528
2007,贵州省,安顺市,520400,西部,东南侧,145.7813,5536.0,215.1072312703583,,80.2154,False,,,243.74745303478267,,,0.5502447844819603,27.616
2008,贵州省,安顺市,520400,西部,东南侧,167.6482,6617.0,217.4726384364821,,68.3938,False,,,299.9538803830435,,,0.407960240551345,28.704
2009,贵州省,安顺市,520400,西部,东南侧,195.7038,7630.0,220.0391856677525,,72.4244,False,,,357.3805863638913,,,0.3700715060208335,29.791999999999998
2010,贵州省,安顺市,520400,西部,东南侧,232.921,10014.0,225.10791530944627,,111.343,False,,,450.85455704569677,,,0.4780290313024588,30.88
2011,贵州省,安顺市,520400,西部,东南侧,285.5509,12468.0,227.12736156351792,,209.1846,False,,,637.4964291934118,,,0.7325650173051459,31.968
2012,贵州省,安顺市,520400,西部,东南侧,352.6171,15454.0,228.81693811074916,,332.155,False,,,937.7766077337411,,,0.9419707665907296,33.056
2013,贵州省,安顺市,520400,西部,东南侧,429.16,15006.0,229.7824104234528,,294.0923,False,,,1184.980077347054,,,0.6852742566874825,34.144
2014,贵州省,安顺市,520400,西部,东南侧,520.06,22569.0,233.3224755700326,,427.3161,False,,,1553.0471734797013,,,0.8216669230473408,35.232
2015,贵州省,安顺市,520400,西部,东南侧,625.41,27065.0,238.5440716612378,,535.4275,False,,,2010.8223148057161,,,0.8561223837162821,36.32
2016,贵州省,安顺市,520400,西部,东南侧,701.35,30216.0,241.36807817589576,,652.9485,False,,,2563.2296990654304,,,0.9309880943893918,37.408
1990,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1991,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1992,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1993,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1994,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1995,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1996,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1997,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1998,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
1999,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
2000,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,20.0
2001,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,21.088
2002,甘肃省,定西市,621100,西部,西北侧,,,,,,False,,,,,,,22.176
2003,甘肃省,定西市,621100,西部,西北侧,56.0458,1892.0,246.06326194398684,,24.8973,False,,,91.62887580154498,,,0.4442313250948331,23.264
2004,甘肃省,定西市,621100,西部,西北侧,63.059,2126.0,246.59466227347613,,30.5421,False,,,117.58953201146772,,,0.484341648297626,24.352
2005,甘肃省,定西市,621100,西部,西北侧,71.3036,2396.0,242.10266886326193,,35.0838,False,,,146.7938554108943,,,0.4920340627962682,25.439999999999998
2006,甘肃省,定西市,621100,西部,西北侧,80.7964,2767.0,243.29001647446455,,42.8331,False,,,182.28726264034958,,,0.530136243694026,26.528
2007,甘肃省,定西市,621100,西部,西北侧,100.1031,3398.0,245.8722899505766,,55.2791,False,,,228.4519995083321,,,0.5522216594690874,27.616
2008,甘肃省,定西市,621100,西部,西北侧,105.64,3602.0,247.27551894563427,,80.524,False,,,297.5533995329155,,,0.7622491480499811,28.704
2009,甘肃省,定西市,621100,西部,西北侧,131.9394,4491.0,248.62062602965403,,125.6633,False,,,408.3390295562697,,,0.9524319498193868,29.791999999999998
2010,甘肃省,定西市,621100,西部,西北侧,156.0193,5304.0,249.4094233937397,,193.983,False,,,581.9050780784562,,,1.243326947371255,30.88
2011,甘肃省,定西市,621100,西部,西北侧,186.942,6916.0,251.0036243822076,,281.6592,False,,,834.4690241745334,,,1.5066662387264498,31.968
2012,甘肃省,定西市,621100,西部,西北侧,223.2711,8157.0,246.02174629324549,,392.2905,False,,,1185.0360729658066,,,1.7570142306818932,33.056
2013,甘肃省,定西市,621100,西部,西北侧,252.2182,8407.0,249.17693574958815,,510.8951,False,,,1636.6793693175161,,,2.025607588984459,34.144
2014,甘肃省,定西市,621100,西部,西北侧,290.1643,10470.0,250.25634266886323,,500.5912,False,,,2055.4366008516404,,,1.725199137178488,35.232
2015,甘肃省,定西市,621100,西部,西北侧,304.9178,10987.0,249.81627677100496,,555.3545,False,,,2508.019270809058,,,1.8213252883236073,36.32
2016,甘肃省,定西市,621100,西部,西北侧,331.0768,11892.0,251.5848434925865,,621.198,False,4848.5,4563.061932430972,3003.8163072686048,1.5190882083532604,,1.876295771857164,37.408
1990,四川省,宜宾市,511500,西部,东南侧,9.56,1413.0,389.691833030853,,2.6116,False,,,8.161777374153734,,,0.2731799163179916,20.0
1991,四川省,宜宾市,511500,西部,东南侧,11.32,1694.0,393.2738656987296,,3.4179,False,,,11.171588505446048,,,0.301934628975265,20.0
1992,四川省,宜宾市,511500,西部,东南侧,17.3967,1975.0,396.85589836660614,,3.9174,False,,,14.530409080173746,,,0.2251806377071513,20.0
1993,四川省,宜宾市,511500,西部,东南侧,23.4734,2256.0,400.2713248638839,,5.4059,False,,,19.209788626165057,,,0.2302989767140678,20.0
1994,四川省,宜宾市,511500,西部,东南侧,29.5501,2537.0,403.9366606170599,,6.7307,False,,,24.979999194856802,,,0.2277724948477331,20.0
1995,四川省,宜宾市,511500,西部,东南侧,38.2461,2818.0,407.85190562613434,,10.2922,False,,,34.02319923511396,,,0.2691045622952405,20.0
