year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_primary_100m,gdp_secondary_100m,gdp_tertiary_100m,primary_share_pct,secondary_share_pct,tertiary_share_pct,gdp_per_capita,gdp_growth_pct,hukou_pop_10k,resident_pop_10k,urban_pop_10k,urbanization_rate_pct,pop_10k,fai_100m,re_invest_100m,res_invest_100m,avg_wage,land_area_km2,fiscal_revenue_100m,fiscal_expenditure_100m,loan_balance_100m,deposit_balance_100m,house_price,price_58,price_ajk,price_source,gov_bond_balance,lgfv_bond_balance,total_bond_balance,per_capita_area_m2,fai_imputed,V_100m,K_100m,urban_q,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio
1999,河北省,石家庄市,130100,东部,东南侧,908.3677,146.2472,419.6659,343.363,16.1,46.2,37.8,10317.0,10.69,875.4,,,,935.7580599144079,201.5717,19.261,,7938.0,15848.0,35.2348,45.0443,,,,,,,,,,20.0,False,,1059.1467293840062,,0.22190540240477505,0.021203968392975663,
2000,河北省,石家庄市,130100,东部,东南侧,1003.1119,146.4543,466.447,390.2105,14.6,46.5,38.9,11237.0,10.5,889.8,,,,951.1509272467902,230.3645,23.2623,,8972.0,15848.0,37.7137,50.2528,,,,,,,,,,20.0,False,,1236.5538929148058,,0.22964985262362056,0.023190134620075787,
2001,河北省,石家庄市,130100,东部,东南侧,1085.4284,153.5881,501.9021,429.9382,14.15,46.24,39.61,12157.0,10.2,895.94,,,,957.7142748454589,258.1724,28.1798,,9966.0,15848.0,44.3554,59.7249,,,,,,,,,,21.088,False,,1432.8985982690654,,0.23785299887122907,0.025961915129547007,
2002,河北省,石家庄市,130100,东部,东南侧,1186.8132,155.9473,559.4637,471.4022,13.14,47.14,39.72,13187.0,9.9,903.99,,,,966.3193152639086,412.2686,33.407,18.7684,11168.0,15848.0,44.4947,68.8713,,,,,,,,,,22.176,False,,1773.5222683556121,,0.34737446465880223,0.028148490427979733,
2003,河北省,石家庄市,130100,东部,东南侧,1377.9438,188.0893,664.8579,525.1344,13.65,48.25,38.11,15188.0,12.5,910.51,,,,973.2888635282928,534.98,62.0931,36.1086,12306.0,15848.0,49.3429,80.2274,1377.4386,1932.2801,,,,,,,,23.264,False,,2219.8261549378312,,0.38824515194306186,0.045062142592462766,
2004,河北省,石家庄市,130100,东部,东南侧,1633.4594,230.4811,794.3513,608.7903,14.11,48.63,37.27,17871.0,14.1,917.55,,,,980.8142653352353,716.7336,98.7633,55.3901,13602.0,15848.0,56.1644,92.9683,1474.8123,2208.8668,,,,,,,,24.352,False,,2825.5684471909394,,0.4387826229412253,0.06046265980042112,
2005,河北省,石家庄市,130100,东部,东南侧,1786.775,247.8257,865.6925,673.4355,13.87,48.45,37.69,18671.0,13.7,927.3,,,,991.2365192582025,929.0289,122.1027,80.9444,15239.0,15848.0,65.8796,108.1627,1561.0128,2574.1536,,,,,,,,25.439999999999998,False,,3613.318924831392,,0.519947335282842,0.06833691986959746,
2006,河北省,石家庄市,130100,东部,东南侧,2026.632,257.5849,979.8766,789.1705,12.71,48.35,38.94,21000.0,13.4,939.5,,,,1004.2776985259153,1099.4463,132.1452,95.1255,16911.0,15848.0,77.3736,128.2462,1731.517,1968.4219,,,,,0.0,10.0,10.0,26.528,False,,4532.0992785898225,,0.5424992302499911,0.06520433902158852,0.004934294928729044
2007,河北省,石家庄市,130100,东部,东南侧,2360.723,283.6256,1202.2275,946.6484,11.81,49.27,38.92,24243.0,13.2,955.05,,,,1020.8998573466475,1390.1235,197.537,142.7504,19992.0,15848.0,95.872,163.1692,1839.3687,3331.323,,,,,0.0,28.0,28.0,27.616,False,,5695.617814660331,,0.5888549821389464,0.08367648385685234,0.011860773161442491
2008,河北省,石家庄市,130100,东部,东南侧,2838.3712,309.6663,1424.5785,1104.1264,10.91,50.19,38.9,28923.0,10.1,966.48,,,,1033.117945791726,1731.0339,280.3979,198.0845,22746.0,15848.0,110.0366,193.7869,2079.9329,4111.5626,,,,,0.0,28.0,28.0,28.704,False,,7141.870823927315,,0.6098687514867681,0.09878831211365166,0.009864812608019698
2009,河北省,石家庄市,130100,东部,东南侧,3001.2797,308.2314,1488.0345,1205.0138,10.27,49.58,40.15,30428.0,11.1,977.41,,,,1044.8015596766522,2436.3602,373.9781,283.446,27370.0,15848.0,125.9614,240.9171,2886.5696,5163.0561,,,,,0.0,53.0,53.0,29.791999999999998,False,,9221.137482730948,,0.8117737910265411,0.12460621380939603,0.017659133868796032
2010,河北省,石家庄市,130100,东部,东南侧,3401.0186,369.6907,1653.9153,1377.7526,10.87,48.63,40.51,33915.0,12.24,989.16,,,,1057.361711840228,2957.9966,537.9994,412.254,31459.0,15848.0,163.6303,305.1647,3272.0979,6115.8028,6406.0,6406.0,,58tc,0.0,78.0,78.0,30.88,False,20916.441781237772,11718.0772085944,1.7849721766551432,0.8697384365966125,0.15818772646524193,0.022934305622439113
2011,河北省,石家庄市,130100,东部,东南侧,4082.6833,414.8006,2031.9515,1635.9312,10.16,49.77,40.07,39919.0,12.01,997.3,,,,1066.0629576795054,3026.9778,789.1413,548.7036,35132.0,15848.0,221.2284,403.5381,3659.786,6715.3408,7248.0,7248.0,,58tc,0.0,122.5,122.5,31.968,False,24701.111977420143,14159.151148164681,1.744533391793188,0.7414187135210806,0.1932898640460307,0.030004776515484312
2012,河北省,石家庄市,130100,东部,东南侧,4500.2098,452.2711,2240.6545,1807.2843,10.05,49.79,40.16,43552.0,10.38,1005.3,,,,1074.61455064194,3673.3348,833.2125,666.5959,38426.0,15848.0,272.2764,464.0932,3995.0667,7640.7468,7661.0,7661.0,,58tc,0.0,151.5,151.5,33.056,False,27213.755522749896,17124.528390756444,1.5891681745489388,0.8162585664339472,0.18514970124281763,0.033665097125027375
2013,河北省,石家庄市,130100,东部,东南侧,4863.6583,488.7977,2359.3606,2015.5,10.05,48.51,41.44,48491.0,8.08,1003.2,,,,1072.369757489301,4186.2462,920.1619,672.084,43653.0,15848.0,315.1233,522.9442,4512.0155,8607.7828,8569.0,8569.0,,58tc,0.0,187.5,187.5,34.144,False,31375.387501455516,20454.548171218623,1.5339076296783465,0.8607196356701291,0.18919131304927403,0.03855122799231188
2014,河北省,石家庄市,130100,东部,东南侧,5170.2653,487.556,2417.6161,2265.0932,9.43,46.76,43.81,48970.0,7.9,1024.9,,,,1095.5659533999049,4883.9608,1018.0594,678.8859,48272.0,13109.0,343.4745,566.4878,5098.9204,9124.6125,8729.0,8729.0,,58tc,0.0,436.49998,436.49998,35.232,False,33693.049354104885,24315.781562657692,1.385645337670251,0.944624795172503,0.1969066074810513,0.08442506422252645
2015,河北省,石家庄市,130100,东部,东南侧,5440.5988,494.5504,2452.6219,2493.9705,9.09,45.08,45.84,51043.0,7.5,1028.84,,,,1099.7776129339038,5689.8536,986.2702,654.2655,54441.0,13056.0,375.0529,682.3857,5124.1043,9800.1484,8950.0,8914.0,8986.0,both,1420.0,497.99998,1917.99998,36.32,False,35749.81099707465,28789.846084524805,1.2417506815464008,1.0458138541661997,0.1812797150196041,0.3525347209943141
2016,河北省,石家庄市,130100,东部,东南侧,5927.7293,480.7388,2694.153,2752.8375,8.11,45.45,46.44,55177.0,6.8,1038.0,,,,1109.5691868758915,5678.4633,1015.765,663.7791,61189.0,13056.0,410.7238,746.1188,5175.89,11077.9,14818.0,14758.0,14878.0,both,3740.76,529.59998,4270.35998,37.408,False,61504.72310658374,33028.81708029856,1.862153372222066,0.957949159385534,0.17135819613085232,0.7204040137257955
2017,河北省,石家庄市,130100,东部,东南侧,6177.0284,450.5239,2489.6963,3064.6494,7.51,41.51,50.975,57024.0,7.11,973.0,,,,1040.0874940561102,6070.758409567792,1243.633,890.8919,67880.0,14060.0,460.8886,806.7284,8924.9839,11702.9683,16911.0,16843.0,16979.0,both,5268.45,548.9,5817.35,38.495999999999995,True,67710.3049382893,37448.13463585143,1.8081088843732689,0.9827959362414121,0.20133192199666752,0.9417716130299806
2018,河北省,石家庄市,130100,东部,东南侧,6082.618,420.3089,2285.2396,3376.4613,6.91,37.57,55.51,55723.0,7.42,982.0,,,,1049.7080361388491,5977.972252108866,1065.6384,781.454,75114.0,15848.0,519.6778,991.6127,10095.0559,13225.1558,15533.5,15471.0,15596.0,both,7023.87,482.1,7505.97,39.583999999999996,True,64544.24450262974,41553.70015616772,1.5532730962599872,0.9827959362414121,0.17519403651519788,1.2340031874433015
2019,河北省,石家庄市,130100,东部,东南侧,5810.0,449.694,1831.893,3528.994,7.74,31.53,60.74,52859.0,6.7,1052.0,,,,1124.5344745601521,5710.044389562605,887.6439,672.0162,78937.0,15848.0,569.1283,1051.3884,11341.8631,14956.7778,15143.5,15084.0,15203.0,both,8600.7288,485.846,9086.5748,40.672,True,69261.92612320837,45186.05953792193,1.532816245352862,0.9827959362414123,0.15277864027538726,1.5639543545611017
2020,河北省,石家庄市,130100,东部,东南侧,5935.0,499.1335,1744.89,3690.9765,8.41,29.4,62.19,52961.0,3.85,1051.5,1124.0,789.0,,1124.0,5832.893881592781,,,84870.0,,632.1928,1142.2265,13075.2743,16488.279,15049.5,15165.0,14934.0,both,10873.7692,485.796,11359.5652,41.76,True,70639.704288,48759.650442618615,1.4487327871870264,0.9827959362414121,,1.9139958213984833
2021,河北省,石家庄市,130100,东部,东南侧,6490.0,504.922,2107.303,3877.775,7.78,32.47,59.75,57830.0,6.58,1051.0,1124.0,,,1124.0,6378.345626206765,,,89065.0,,681.358,1152.7442,14578.678,17810.1845,13574.5,13805.0,13344.0,both,13120.8165,402.5,13523.3165,42.01,True,64097.757338,52700.01354669445,1.216275917675176,0.9827959362414121,,2.0837159476117106
2022,河北省,石家庄市,130100,东部,东南侧,7101.0,558.1386,2334.0987,4208.7627,7.86,32.87,59.27,63319.0,6.35,1054.0,1123.0,,,1123.0,6978.833943250268,,,,,692.1599,1250.4267,16137.4214,20599.2208,13457.5,13390.0,13525.0,both,15645.6144,264.7,15910.3144,42.26,True,63866.576585,57043.84681260999,1.119605008315845,0.9827959362414121,,2.2405737783410786
2023,河北省,石家庄市,130100,东部,东南侧,7534.0,577.1044,2309.171,4647.7246,7.66,30.65,61.69,67099.0,6.1,,1123.0,,72.28,1123.0,7404.384583642799,,,,,737.8942,1274.8334,18086.9991,23123.9891,12564.5,12514.0,12615.0,both,18340.7374,177.5,18518.2374,42.51,True,59981.3273085,61596.03905562229,0.9737854613400679,0.9827959362414121,,2.457955588001062
1990,河北省,唐山市,130200,东部,东南侧,121.82,33.13,57.7,30.99,27.196,47.365,25.439,1872.0,,657.41,,,,673.550789648308,24.6205,,,,13472.0,11.5768,7.397,,,,,,,,,,20.0,False,,70.60061375280614,,0.20210556558857332,,
1991,河北省,唐山市,130200,东部,东南侧,141.85,36.6,68.72,36.52,25.802,48.446,25.746,2149.0,,662.77,,,,679.0423888520239,24.3518,,,,13472.0,12.9825,8.2617,,,,,,,,,,20.0,False,,91.42238306516583,,0.17167289390200918,,
1992,河北省,唐山市,130200,东部,东南侧,189.19,55.2717,109.9575,58.1611,25.189,48.894,25.913,3372.0,,667.89,,,,684.288095554081,36.2961,,,,13472.0,15.4573,11.6888,,,,,,,,,,20.0,False,,123.14736391190755,,0.19184999207146256,,
1993,河北省,唐山市,130200,东部,东南侧,273.38,73.9435,151.1949,79.8021,24.576,49.342,26.08,4595.0,,671.78,,,,688.273603185136,58.0945,,,,13472.0,25.1423,20.2155,,,,,,,,,,20.0,False,,175.08449571631218,,0.21250457239007972,,
1994,河北省,唐山市,130200,东部,东南侧,386.4908,92.6152,192.4324,101.4432,23.963,49.79,26.247,5818.0,,675.85,,,,692.4435301924353,64.762,,,4771.0,23472.0,11.2778,16.2924,,,,,,,,,,20.0,False,,231.09227093049657,,0.1675641438295556,,
1995,河北省,唐山市,130200,东部,东南侧,498.5998,124.1514,234.3419,140.1065,24.9,47.0,28.1,7041.0,17.6,679.46,,,,696.1421632382217,83.1637,5.6778,,5392.0,13472.0,16.1672,21.6252,,,,,,,,,,20.0,False,,302.70135738397175,,0.16679449129341808,0.01138748952566768,
1996,河北省,唐山市,130200,东部,东南侧,607.28,148.1763,284.207,174.8966,24.4,46.8,28.8,8264.0,20.1,684.13,,,,700.9268214996682,92.4379,6.5145,,5749.0,13472.0,18.989,24.8329,,,,,,,,,,20.0,False,,380.00418951477315,,0.1522162758529838,0.010727341588723488,
1997,河北省,唐山市,130200,东部,东南侧,710.8752,158.2408,346.4806,206.1538,22.26,48.74,29.0,9487.0,17.35,688.34,,,,705.2401857996019,192.5887,4.8265,,6028.0,13472.0,21.414,27.8064,,,,,,,,,,20.0,False,,553.5926800390345,,0.2709177363340288,0.0067895180476122965,
1998,河北省,唐山市,130200,东部,东南侧,781.1579,167.1678,383.5485,229.6604,21.4,49.1,29.4,10710.0,13.7,690.13,,,,707.0741340411414,220.3383,6.5655,,6629.0,13472.0,25.3115,32.051,,,,,,,,,,20.0,False,,746.2513460370827,,0.2820662762291721,0.008404830828696733,
1999,河北省,唐山市,130200,东部,东南侧,832.5611,171.5076,412.9503,248.1032,20.6,49.6,29.8,11933.0,10.71,694.09,,,,711.1313603185137,210.1352,14.5417,,7288.0,13472.0,25.9903,35.2207,,,,,,,,,,20.0,False,,919.0739787352286,,0.2523961304461618,0.017466225601940808,
2000,河北省,唐山市,130200,东部,东南侧,915.0473,172.9439,462.0989,280.0045,18.9,50.5,30.6,13156.0,10.5,699.79,,,,716.9713072329131,121.1533,14.619,,7938.0,13472.0,27.933,40.5174,,,,,,,,,,20.0,False,,994.2735797984672,,0.1324011337993129,0.015976223305614913,
2001,河北省,唐山市,130200,东部,东南侧,1006.4571,179.6526,514.2996,312.6056,17.85,51.1,31.06,14379.0,10.4,700.15,,,,717.3401459854015,122.1448,16.1549,,8987.0,13472.0,35.7866,52.1851,,,,,,,,,,21.088,False,,1066.7047008085437,,0.12136115886111788,0.01605125543850801,
2002,河北省,唐山市,130200,东部,东南侧,1102.2878,187.0582,570.3237,344.9059,16.97,51.74,31.29,15715.0,10.3,702.67,,,,719.9220172528202,232.5423,21.5989,17.7557,10393.0,13472.0,34.6721,59.6014,,,,,,,,,,22.176,False,,1245.9117657681165,,0.21096332554891745,0.019594610409368586,
2003,河北省,唐山市,130200,东部,东南侧,1295.322,193.7802,715.0177,386.5241,14.96,55.2,29.84,18387.0,13.3,706.28,,,,723.6206502986065,314.8635,28.0005,18.1129,10322.0,13472.0,41.4259,72.9967,717.6364,1076.4149,,,,,,,,23.264,False,,1498.4796774797105,,0.24307739697156383,0.021616632775479767,
2004,河北省,唐山市,130200,东部,东南侧,1626.3343,213.3751,914.9757,497.9836,13.12,56.26,30.62,22965.0,14.9,710.07,,,,727.5037027206371,461.056,45.628,17.7984,14078.0,13472.0,58.1269,97.5576,801.4953,1309.7494,,,,,,,,24.352,False,,1884.611693605725,,0.2834939901347466,0.028055732453038714,
2005,河北省,唐山市,130200,东部,东南侧,2027.6374,236.2198,1161.6335,629.7842,11.65,57.29,31.06,28006.0,15.1,714.51,,,,732.0527140013272,635.7025,39.1197,26.9748,17105.0,13472.0,77.6137,127.7866,834.9357,1579.2903,,,,,,,,25.439999999999998,False,,2426.0836089254385,,0.31351882738008285,0.019293242470275997,
2006,河北省,唐山市,130200,东部,东南侧,2362.141,256.0561,1370.5142,735.5707,10.84,58.02,31.14,32429.0,14.6,719.12,,,,736.775899137359,765.4807,48.4054,39.2718,19539.0,13472.0,93.3758,151.5404,1038.4457,1887.6841,,,,,,,,26.528,False,,3070.2601284791667,,0.3240622384523193,0.020492172143830534,
2007,河北省,唐山市,130200,东部,东南侧,2779.419,286.836,1595.9424,896.3626,10.32,57.42,32.25,37765.0,15.0,724.66,,,,742.4519177173191,1036.7895,61.8472,49.3082,23178.0,13472.0,119.2081,192.944,1256.9167,2246.4118,,,,,,,,27.616,False,,3953.5366220552087,,0.37302382260465233,0.022251844720065597,
2008,河北省,唐山市,130200,东部,东南侧,3561.19,340.0936,2113.2101,1107.8862,9.55,59.34,31.11,48054.0,13.1,729.41,,,,747.3185401459854,1362.1892,120.3834,97.2218,29423.0,13472.0,149.267,257.0426,1554.0942,2896.8554,,,,,,,,28.704,False,,5118.048990952449,,0.38250955439052675,0.03380426205846922,
2009,河北省,唐山市,130200,东部,东南侧,3812.7192,360.302,2202.2266,1250.5719,9.45,57.76,32.8,51179.0,11.3,733.9,,,,751.9187790311878,2179.976,191.789,142.7799,33331.0,13472.0,169.7161,285.7675,2197.3485,3657.8537,,,,,,,,29.791999999999998,False,,7042.122541404826,,0.5717641099821881,0.05030241933368709,
2010,河北省,唐山市,130200,东部,东南侧,4469.1588,421.8886,2598.3689,1448.9013,9.44,58.14,32.42,59389.0,13.1,735.0,,,,753.0457863304579,2665.771,338.3941,252.731,37231.0,13472.0,195.8419,332.4335,2716.1068,4188.2483,,,,,,,,30.88,False,,9355.787414334585,,0.5964816018620775,0.07571762721879562,
2011,河北省,唐山市,130200,东部,东南侧,5442.4541,486.5554,3269.8264,1686.0723,8.94,60.08,30.98,71565.0,11.7,737.1,,,,755.1973457199736,2545.0636,506.2717,371.4484,42029.0,13472.0,255.5624,441.6812,3088.4877,4748.3236,7641.0,7641.0,,58tc,,,,31.968,False,18447.01585832855,11433.061643617855,1.6134799613038044,0.46763161493635746,0.0930226862179692,
2012,河北省,唐山市,130200,东部,东南侧,5861.6363,528.7196,3473.6057,1859.311,9.02,59.26,31.72,76643.0,10.4,741.8,,,,760.0127405441274,3017.1685,516.5172,374.2362,45230.0,13472.0,301.0936,490.3141,3527.2093,5437.4618,6732.0,6732.0,,58tc,0.0,10.0,10.0,33.056,False,16912.790911140433,13878.577061436961,1.2186257161863043,0.514731441116536,0.08811826144859926,0.0017060082693974037
2013,河北省,唐山市,130200,东部,东南侧,6121.2139,552.7456,3593.1526,1975.3157,9.03,58.7,32.27,82831.0,4.43,738.7,,,,756.8366290643664,3575.8674,569.1492,436.4545,48270.0,13742.0,318.4152,497.1792,3963.7353,6123.6216,7579.0,7579.0,,58tc,0.0,30.0,30.0,34.144,False,19585.219692996205,16760.515608365113,1.1685332450763801,0.5841761876676128,0.09297979278260476,0.004900988674811707
2014,河北省,唐山市,130200,东部,东南侧,6225.3023,558.4096,3595.1121,2071.1581,8.97,57.75,33.27,80450.0,5.1,753.2,,,,771.6926343729265,4146.2408,609.2982,468.3727,51214.0,13472.0,323.7498,524.6569,4278.5559,6766.8536,6916.0,6916.0,,58tc,0.0,68.0,68.0,35.232,False,18803.410916847355,20068.730627946854,0.9369506853942486,0.6660304351806337,0.0978744759109931,0.010923164325690658
2015,河北省,唐山市,130200,东部,东南侧,6103.0601,568.8052,3364.617,2169.6379,9.32,55.13,35.55,78398.0,5.6,754.96,,,,773.4958460517586,4543.8766,568.6799,407.9936,55565.0,13472.0,334.9797,592.262,4779.4427,7456.8073,6095.5,6071.0,6120.0,both,0.0,95.0,95.0,36.32,False,17124.31315233805,23609.17069654951,0.7253246364490378,0.7445243083875251,0.09317946909944406,0.015565961737784625
2016,河北省,唐山市,130200,东部,东南侧,6354.8675,599.264,3499.6255,2255.978,9.43,55.07,35.5,81239.0,6.8,760.0,,,,778.659588586596,4975.1053,458.9368,322.1046,59623.0,13472.0,355.0699,642.5412,4974.9952,8279.868,6220.0,6195.0,6245.0,both,0.0,112.0,112.0,37.408,False,18117.67688748507,27403.817461722032,0.6611369716205434,0.7828810435465413,0.07221815403704325,0.017624285636167865
2017,河北省,唐山市,130200,东部,东南侧,6530.1459,546.1857,3658.6043,2450.1288,8.26,54.98,36.76,82972.0,7.05,755.0,,,,773.5368281353683,4774.485237380111,357.711,272.4476,66843.0,14198.0,380.3481,662.6323,5212.8625,8748.404,7313.5,7284.0,7343.0,both,0.0,118.4,118.4,38.495999999999995,True,21778.19422674983,30808.11182601604,0.7068980517124436,0.7311452623715667,0.05477840854979978,0.018131294738759206
2018,河北省,唐山市,130200,东部,东南侧,6954.97,493.1074,3817.583,2644.2796,7.09,54.89,38.02,87855.0,7.3,758.0,,,,776.6104844061049,5085.093365436375,378.2273,300.4575,74569.0,14198.0,432.4347,749.288,5531.7926,9369.7719,8196.0,8163.0,8229.0,both,0.0,84.0,84.0,39.583999999999996,True,25195.609980313737,34352.79960015161,0.7334368748275917,0.7311452623715666,0.05438230502791529,0.01207769408063586
2019,河北省,唐山市,130200,东部,东南侧,6890.0,531.219,3613.116,2745.665,7.71,52.44,39.85,86667.0,7.3,756.0,,,,774.5613802256139,5037.590857740095,380.1571,331.0009,77990.0,14198.0,465.3484,797.5076,6084.8002,10137.9765,9528.5,9485.0,9572.0,both,0.0,192.0,192.0,40.672,True,30017.59587101049,37672.750477884125,0.796798627396011,0.7311452623715667,0.055175195936139336,0.02786647314949202
2020,河北省,唐山市,130200,东部,东南侧,7211.0,592.7442,3836.9731,2781.2827,8.22,53.21,38.57,93470.0,4.4,753.5,772.0,496.0,,772.0,5272.288486961368,,,82483.0,,507.0993,926.2511,6936.2376,11180.1492,10276.0,10268.0,10284.0,both,0.0,259.0,259.0,41.76,True,33128.508672,41061.40144095129,0.8068041398840404,0.7311452623715667,,0.03591734849535432
2021,河北省,唐山市,130200,东部,东南侧,8231.0,606.6247,4546.8044,3076.7478,7.37,55.24,37.38,106784.0,6.7,751.0,772.0,,,772.0,6018.056654580366,,,90049.0,,552.7064,921.4638,7748.103,11880.7468,9497.0,9490.0,9504.0,both,0.0,293.299,293.299,42.01,True,30800.404484,45026.38802348409,0.6840523043495217,0.7311452623715667,,0.035633458874984814
2022,河北省,唐山市,130200,东部,东南侧,8901.0,638.2017,4927.5936,3334.3146,7.17,55.36,37.46,115571.0,4.65,751.0,772.0,,,772.0,6507.923980369315,,,,,542.6589,936.9039,8899.2371,13428.4107,9555.5,9496.0,9615.0,both,0.0,263.803,263.803,42.26,True,31174.551196,49282.992602679195,0.6325620574085277,0.7311452623715667,,0.029637456465565665
2023,河北省,唐山市,130200,东部,东南侧,9133.0,654.8361,4659.6566,3817.594,7.17,51.02,41.8,118418.0,5.85,,772.0,,66.71,772.0,6677.5496812395195,,,,,581.4346,1001.5337,10188.0592,14646.1292,8437.0,8403.0,8471.0,both,0.0,232.9404,232.9404,42.51,True,27688.310364,53496.39265378475,0.5175734099155397,0.7311452623715667,,0.025505354210007665
1990,河北省,秦皇岛市,130300,东部,东南侧,46.67,11.8,15.31,19.56,25.284,32.805,41.911,1906.0,,246.57,,,,257.6471880199667,13.158,,,,7523.0,4.124,2.9764,,,,,,,,,,20.0,False,,50.344876061582,,0.28193700449967857,,
