year,province,city,city_code,region,city_tier,gdp_100m,gdp_per_capita,pop_10k,hc_city,K_100m,Kstar_100m,V_100m,urban_q,OCR,UCI,UCI_norm,UCI_class,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio,tertiary_share_pct
1990,黑龙江省,鸡西市,230300,中部,三线及以下,19.1,1693.0,101.35568862275449,1.956077456474304,12.822857142857146,115.65834426706654,,,0.1108684135512774,,,,0.2349738219895288,,,26.702
1991,黑龙江省,鸡西市,230300,中部,三线及以下,23.63,2067.0,102.62263473053892,2.0676657956319375,17.462714285714288,160.61491213712821,,,0.10872411567118466,,,,0.2234870926787981,,,29.327
1992,黑龙江省,鸡西市,230300,中部,三线及以下,25.93,2555.0,103.68437125748504,2.080842424780399,23.947378571428573,173.14371129931024,,,0.13830925993050475,,,,0.2837562668723486,,,29.637
1993,黑龙江省,鸡西市,230300,中部,三线及以下,46.06,3044.0,129.85305389221557,2.0946395991902187,33.973109642857146,265.8982170471496,,,0.12776734654385805,,,,0.2436626139817629,,,29.947
1994,黑龙江省,鸡西市,230300,中部,三线及以下,60.863,3532.0,169.47634730538925,2.125835728967042,45.71855416071429,375.8413175839785,,,0.12164323617905282,,,,0.2208911818346121,,,30.257
1995,黑龙江省,鸡西市,230300,中部,三线及以下,78.3019,4020.0,170.16335329341317,2.1586181087976577,58.77822645267857,450.9138673351408,,,0.1303535568778411,,,,0.1959799187503751,0.007796745672838,,29.1
1996,黑龙江省,鸡西市,230300,中部,三线及以下,89.5424,4508.0,171.10017964071858,2.1836357637118207,70.92761513004464,504.5225266067795,,,0.14058364372167076,,,,0.1685045296976627,0.0073373061253663,,30.2
1997,黑龙江省,鸡西市,230300,中部,三线及以下,100.8181,4997.0,171.894251497006,2.2107388561757273,83.25463437354242,561.9137145530337,,,0.14816266664672195,,,,0.1574459348073411,0.005570428325866,,31.1
1998,黑龙江省,鸡西市,230300,中部,三线及以下,107.7819,5485.0,172.5723353293413,2.2377867384537993,96.60420265486528,610.0475027801444,,,0.158355213675353,,,,0.1624790433273119,0.0169536814622863,,31.8
1999,黑龙江省,鸡西市,230300,中部,三线及以下,118.1365,5973.0,173.87497005988024,2.2670262040396003,109.10459252212202,673.7462297844362,,,0.16193722161091695,,,,0.1466997921895434,0.0152916329838788,,33.6
2000,黑龙江省,鸡西市,230300,中部,三线及以下,124.4084,6461.0,174.85640718562874,2.3017448112443915,123.52936289601593,735.8377342399293,,,0.16787581982814923,,,,0.1597962838522157,0.0122990087486054,,31.8
2001,黑龙江省,鸡西市,230300,中部,三线及以下,136.344,6950.0,175.2311377245509,2.329180967851066,140.4100947512151,806.4316324236308,,,0.17411283127526864,,,,0.1691104852432083,0.0057054215807076,,32.36
2002,黑龙江省,鸡西市,230300,中部,三线及以下,149.1194,7607.0,174.90101796407183,2.351148425093441,159.5774900136543,872.283873197495,,,0.18294215325648253,,,,0.1756169888022618,0.0089136624745002,,34.02
2003,黑龙江省,鸡西市,230300,中部,三线及以下,169.1294,8695.0,173.5359281437126,2.398620956029825,179.84421551297157,997.7052956936388,,,0.18025785398677044,,,,0.1670058546887767,0.0100343287447362,,31.63
2004,黑龙江省,鸡西市,230300,中部,三线及以下,194.6995,10028.0,173.2325748502994,2.3919087676557345,202.669604737323,1053.3319181881336,,,0.1924081110975359,,,,0.1634190123754811,0.008144345517066,,29.53
2005,黑龙江省,鸡西市,230300,中部,三线及以下,204.6355,10612.0,170.75221556886228,2.3414033132567047,235.68502450045685,982.2718289430601,,,0.23993869879588997,,,,0.2108573536849666,0.0180882593684868,,40.11
2006,黑龙江省,鸡西市,230300,中部,三线及以下,236.2214,12360.0,170.27041916167667,2.351526289315894,271.909473275434,1067.525254223496,,,0.2547101084491134,,,,0.2032360319598478,0.0193106975066611,,39.46
2007,黑龙江省,鸡西市,230300,中部,三线及以下,264.6464,13858.0,170.50239520958084,2.3058300659689763,323.5584996116623,1042.5670133562603,,,0.31034791573738163,,,,0.2465346212908998,0.043610644240768,,41.64
2008,黑龙江省,鸡西市,230300,中部,三线及以下,315.8814,16541.0,170.27041916167667,2.297552701788344,387.27157463107915,1116.3670992433606,,,0.34690342889320186,,,,0.2529145432431286,0.0316682147160294,,40.97
2009,黑龙江省,鸡西市,230300,中部,三线及以下,353.8182,18547.0,170.15443113772457,2.304656449790409,506.7385958995252,1191.807708051955,,,0.42518486201755185,,,,0.3923783457153985,0.0654381261337036,,34.26
2010,黑龙江省,鸡西市,230300,中部,三线及以下,419.4931,22083.0,168.8071856287425,2.307197783861458,643.1274661045488,1291.1537234244288,,,0.49810294036780595,,,,0.3855267226087866,0.0715282325263514,,32.14
2011,黑龙江省,鸡西市,230300,中部,三线及以下,507.8321,26864.0,168.53952095808384,2.346282148393617,811.0725927993213,1509.2196900296858,,,0.5374118812241098,,,,0.3940308223918889,0.0656077077443509,,31.57
2012,黑龙江省,鸡西市,230300,中部,三线及以下,582.3381,31076.0,165.862874251497,2.387793352064619,1048.0597631593553,1710.1511072356739,,,0.6128462910236407,,,,0.4765973581326723,0.0748836457721038,0.0206065857617765,30.71
2013,黑龙江省,鸡西市,230300,中部,三线及以下,570.9117,30530.0,166.4874251497006,2.397831899636722,1293.1477750013871,1726.5392970502533,,,0.7489825324049652,,,,0.5210805804119971,0.0513095107351977,0.0210190122220301,32.29
2014,黑龙江省,鸡西市,230300,中部,三线及以下,516.0088,27881.0,163.81077844311378,2.267963895394182,1436.295486251318,1306.6095317017193,,,1.0992537949579293,,,,0.4027161939873894,0.0528768114032163,0.0232554173494715,35.87
2015,黑龙江省,鸡西市,230300,中部,三线及以下,514.6868,28222.0,162.11556886227544,2.280464643913561,1604.748911938752,1325.7872504776024,1877.6951463377245,1.1700865676669734,1.2104120863740817,0.9666844712135123,0.6244586443618085,黄灯-轻度失调,0.4668240957413324,0.0371251021009281,0.0439101993678485,37.61
2016,黑龙江省,鸡西市,230300,中部,三线及以下,518.3793,28647.0,161.49101796407186,2.296895074863504,1762.7758663418142,1365.7161612745701,1931.9297088000003,1.0959587918623035,1.2907336943986103,0.8490975300470033,0.5887405522402398,橙灯-显著失调,0.4596333225497238,0.0447706920395934,0.0389676053808475,40.08
2017,黑龙江省,鸡西市,230300,中部,三线及以下,522.46,29369.0,156.1377245508982,2.2958192656028342,1906.1170881817225,1341.5118854183104,2013.877611736527,1.056534052510698,1.4208723075065093,0.7435812823777326,0.5521968608434782,橙灯-显著失调,0.4430578707594819,0.0406982352715997,0.0340695938445048,40.315
2018,黑龙江省,鸡西市,230300,中部,三线及以下,535.1782,30784.0,154.35329341317365,2.318157645110653,2047.9261475415285,1400.6544538570483,2161.995463214371,1.0556999166253036,1.4621208977717934,0.7220332588325239,0.5440983784706533,橙灯-显著失调,0.4430578707594819,0.0200535074111763,0.0194327795863134,40.55
2019,黑龙江省,鸡西市,230300,中部,三线及以下,552.0,32278.0,150.78443113772457,2.3575191106769324,2190.0977848236857,1499.054766869566,2345.4527913676648,1.0709351918533108,1.460985838027256,0.7330222949316032,0.5482581832743059,橙灯-显著失调,0.4430578707594819,0.0229490942028985,0.0166666666666666,40.65
2020,黑龙江省,鸡西市,230300,中部,三线及以下,572.0,34031.0,149.0,2.3661689335334533,2334.021997656925,1536.0769541361074,2431.651392,1.0418288235676798,1.5194694454416728,0.6856530262540722,0.5298606410329005,橙灯-显著失调,0.4430578707594819,,0.0143356643356643,39.16
2021,黑龙江省,鸡西市,230300,中部,三线及以下,604.0,40808.0,147.0,2.4385908969755032,2484.927851712806,1762.858511121544,2573.935896,1.035819166430061,1.4096014149949423,0.7348312476217097,0.5489369637988575,橙灯-显著失调,0.4430578707594819,,0.0092715231788079,40.89
2022,黑龙江省,鸡西市,230300,中部,三线及以下,665.0,45618.0,144.0,2.4882615698621606,2655.3149431822208,1974.8249145566215,2536.10712,0.9551059570209184,1.344582460758745,0.7103364686773871,0.5396005189385955,橙灯-显著失调,0.4430578707594819,,,38.72
2023,黑龙江省,鸡西市,230300,中部,三线及以下,656.0,45684.0,142.0,2.48212760970462,2813.1951592413297,1927.1689538267974,2671.719492,0.949709970608835,1.4597553336748923,0.6505953077889891,0.5154068817726852,橙灯-显著失调,0.4430578707594819,,,41.12
1990,黑龙江省,鹤岗市,230400,中部,三线及以下,22.15,2131.0,96.57876288659794,2.0958683308669652,15.407106124623546,158.6787355644751,,,0.09709622445512403,,,,0.1817562076749435,,,18.51
1991,黑龙江省,鹤岗市,230400,中部,三线及以下,19.41,1834.0,97.56969072164948,1.9947937549068993,19.660050818392367,123.2154877804867,,,0.15955827609445924,,,,0.2587995878413189,,,21.947
1992,黑龙江省,鹤岗市,230400,中部,三线及以下,20.62,2278.0,98.92762886597936,2.0104257509668795,25.74204827747275,131.84159240843078,,,0.19524982827669973,,,,0.3426285160038797,,,24.835
1993,黑龙江省,鹤岗市,230400,中部,三线及以下,24.17,2721.0,99.3221649484536,2.0253238536296285,30.66234586359911,146.6786531212555,,,0.20904436474645927,,,,0.2568225072403806,,,27.722
1994,黑龙江省,鹤岗市,230400,中部,三线及以下,28.0651,3165.0,100.37731958762886,2.057006233677399,37.27582857041915,168.45421419729686,,,0.221281662486407,,,,0.2902751103683934,,,30.61
1995,黑龙江省,鹤岗市,230400,中部,三线及以下,39.75,3608.0,101.30402061855668,2.089719324341141,44.53803714189819,212.5183790556183,,,0.209572637151736,,,,0.2295849056603773,0.0061836477987421,,31.6
1996,黑龙江省,鹤岗市,230400,中部,三线及以下,45.3685,4052.0,101.5058762886598,2.1148806194054726,59.46713528480328,237.50258415477768,,,0.25038521368697714,,,,0.378147833849477,0.0156826873271102,,31.7
1997,黑龙江省,鹤岗市,230400,中部,三线及以下,55.6378,4495.0,101.75360824742268,2.1416255947608174,75.66727852056312,275.3001766248616,,,0.2748537231186426,,,,0.3446128351588309,0.0215626786105848,,31.2
1998,黑龙江省,鹤岗市,230400,中部,三线及以下,62.6128,4939.0,101.71690721649485,2.168489951794031,91.48981459453496,305.8093708165885,,,0.2991726981754482,,,,0.3131292643037845,0.0195934377635243,,32.8
1999,黑龙江省,鹤岗市,230400,中部,三线及以下,62.9391,5382.0,101.5517525773196,2.1972622463371323,102.7703238648082,322.75610173353164,,,0.3184148132686758,,,,0.2519101798405125,0.0164524119347114,,35.0
2000,黑龙江省,鹤岗市,230400,中部,三线及以下,63.273,5826.0,101.98298969072164,2.231404962481139,114.6986076715678,344.8839800975274,,,0.33257157273333765,,,,0.269732745404833,0.0273813474941918,,33.9
2001,黑龙江省,鹤岗市,230400,中部,三线及以下,69.7139,6269.0,102.0839175257732,2.2582253188272,127.5614772879894,378.8160353075935,,,0.33673726927745073,,,,0.2667731973107228,0.0327137055881251,,33.6
2002,黑龙江省,鹤岗市,230400,中部,三线及以下,76.8841,6922.0,101.74443298969072,2.285522494651031,145.84010342358994,415.3358107932908,,,0.3511378013493119,,,,0.3206995984865531,0.0471280797980336,,34.18
2003,黑龙江省,鹤岗市,230400,中部,三线及以下,88.0058,7625.0,101.46,2.305964951631003,167.72249825241042,457.88282441414617,,,0.36630004295751584,,,,0.331505423506178,0.062999256867161,,32.07
2004,黑龙江省,鹤岗市,230400,中部,三线及以下,104.8765,9517.0,100.76268041237113,2.3546715360130204,194.0604733397899,538.3292060903552,,,0.36048661514979746,,,,0.3310951452422611,0.052345377658484,,30.99
2005,黑龙江省,鹤岗市,230400,中部,三线及以下,112.0588,10198.0,100.81773195876288,2.3136174887128886,224.7194496728004,518.0516268427164,,,0.4337780986083586,,,,0.3601859024012394,0.0461275687406968,,35.69
2006,黑龙江省,鹤岗市,230400,中部,三线及以下,130.0017,11863.0,100.29474226804123,2.3227510029704033,256.78887718916036,562.7182712961634,,,0.4563364836149246,,,,0.3331141054309289,0.041806376378155,,34.69
2007,黑龙江省,鹤岗市,230400,中部,三线及以下,153.5718,14048.0,100.31309278350516,2.315269124156274,299.4342333297023,601.0413503248456,,,0.4981924008520657,,,,0.3612954982620507,0.0498502980364884,,34.41
2008,黑龙江省,鹤岗市,230400,中部,三线及以下,184.6919,16887.0,100.38649484536082,2.31186624841712,356.78382166321717,652.1650380400343,,,0.5470759713453319,,,,0.3915780822006812,0.0470621613617056,,32.34
2009,黑龙江省,鹤岗市,230400,中部,三线及以下,202.3349,18509.0,100.38649484536082,2.303238864963539,448.1389305800563,670.7993104344272,,,0.6680670710436923,,,,0.5396711096306174,0.0362794554968025,,29.13
2010,黑龙江省,鹤岗市,230400,中部,三线及以下,250.987,23044.0,100.10206185567009,2.336871134496032,579.5819840510535,785.3569639896003,,,0.7379854138006069,,,,0.6129799551371187,0.0329578822807555,,26.95
2011,黑龙江省,鹤岗市,230400,中部,三线及以下,313.0593,28774.0,99.82680412371133,2.395130076887947,691.2357848485008,959.8201104026922,,,0.7201722253542834,,,,0.4492212817188309,0.0366119134617626,,24.12
2012,黑龙江省,鹤岗市,230400,中部,三线及以下,358.2393,32968.0,99.55154639175257,2.4305076108326835,851.9227956060756,1082.5340009107595,,,0.7869709356836223,,,,0.5450233963722014,0.0340264175371043,0.0279143019763604,23.71
2013,黑龙江省,鹤岗市,230400,中部,三线及以下,320.0142,29631.0,98.90927835051544,2.376427584384775,979.4061558257716,934.9829607075101,,,1.0475123044858978,,,,0.5314748533033846,0.0392510707337361,0.0312486133427829,25.94
2014,黑龙江省,鹤岗市,230400,中部,三线及以下,259.4613,24154.0,98.17525773195877,2.1724027867595117,1016.4328480344832,590.0064612966064,,,1.7227486726175103,,,,0.3314444196494814,0.0261368458417498,0.0385413932636582,32.82
2015,黑龙江省,鹤岗市,230400,中部,三线及以下,265.5736,24981.0,96.89989690721649,2.1985176316912347,1055.6673056327588,620.7975302701489,,,1.7005017806262377,,,,0.3391003473236798,0.019323080306175,0.0301234761286513,34.93
2016,黑龙江省,鹤岗市,230400,中部,三线及以下,264.1031,25244.0,95.42268041237114,2.211387567006955,1098.9514403511207,628.0491364378696,,,1.7497857676934097,,,,0.3637499900606998,0.0143833979987361,0.0227184005034397,35.81
2017,黑龙江省,鹤岗市,230400,中部,三线及以下,282.91,27658.0,92.6701030927835,2.2548475255739504,1141.5413115710478,689.0897562761313,,,1.6565930652343213,,,,0.344764919011287,0.0287674525467463,0.0282775440952953,36.625
2018,黑龙江省,鹤岗市,230400,中部,三线及以下,289.577,28891.0,91.75257731958764,2.274438634178986,1184.3002369450269,716.912224003775,,,1.651945938836148,,,,0.344764919011287,0.0249242861138833,0.0207198776145895,37.44
2019,黑龙江省,鹤岗市,230400,中部,三线及以下,336.0,33981.0,89.91752577319588,2.394165031458614,1240.9262378855676,932.0254167920468,709.482368,0.5717361325270206,1.3314296107468093,0.42941521497807855,0.400990678374708,橙灯-显著失调,0.344764919011287,0.0104047619047619,0.0119047619047619,41.86
2020,黑龙江省,鹤岗市,230400,中部,三线及以下,340.0,34809.0,89.0,2.3822689967926713,1296.0999984551268,913.359949723074,739.053864,0.570213613826794,1.4190462356578013,0.40182877731427163,0.38270499108509676,红灯-严重失调,0.344764919011287,,0.0094117647058823,40.29
2021,黑龙江省,鹤岗市,230400,中部,三线及以下,354.0,40338.0,88.0,2.4301308773060373,1353.341779862366,1000.931116295758,802.038116,0.5926353031689946,1.3520828335028767,0.4383128669962022,0.4066386389394176,橙灯-显著失调,0.344764919011287,,,39.83
2022,黑龙江省,鹤岗市,230400,中部,三线及以下,409.0,47303.0,86.0,2.5154851934853957,1426.683542744864,1212.8101386910073,755.765162,0.5297356697238883,1.1763453299332502,0.4503232649837164,0.41408329343630684,橙灯-显著失调,0.344764919011287,,,36.52
2023,黑龙江省,鹤岗市,230400,中部,三线及以下,384.0,44915.0,85.0,2.469518533106863,1487.7390945079549,1086.5190030116655,699.183225,0.4699636028797396,1.369271122165529,0.34322172962830255,0.33928927486073535,红灯-严重失调,0.344764919011287,,,39.71
1990,黑龙江省,双鸭山市,230500,中部,三线及以下,13.72,1754.0,68.13237410071942,1.976959794761419,52.449672101509904,81.81675285326561,,,0.6410627441494269,,,,0.4539285714285714,,,17.566
1991,黑龙江省,双鸭山市,230500,中部,三线及以下,19.51,1476.0,114.5093525179856,1.8689776491894705,57.86998849643441,104.67277415317675,,,0.5528657185654432,,,,0.4122398769861609,,,26.499
1992,黑龙江省,双鸭山市,230500,中部,三线及以下,23.93,1943.0,114.97553956834533,1.9167424560639035,62.97578907161268,127.73325684485106,,,0.4930257837871081,,,,0.3342791475135813,,,28.766
1993,黑龙江省,双鸭山市,230500,中部,三线及以下,32.35,2410.0,125.93956834532374,1.9529045980959645,68.49819961803205,167.30307275428024,,,0.4094258311599337,,,,0.2680432766615147,,,31.033
1994,黑龙江省,双鸭山市,230500,中部,三线及以下,42.6725,2878.0,126.12949640287768,1.9991746232331533,72.92038963713044,209.4526941342954,,,0.34814729855122256,,,,0.1838912648661315,,,33.3
1995,黑龙江省,双鸭山市,230500,中部,三线及以下,56.7649,3345.0,126.63021582733812,2.042804645347541,80.5352701552739,261.73428298265696,,,0.3076985912487832,,,,0.1983778708321515,0.0013828968253269,,32.0
