STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,SECTOR,Institutional sector,COUNTERPART_SECTOR,Counterpart institutional sector,TRANSACTION,Transaction,INSTR_ASSET,Financial instruments and non-financial assets,ACTIVITY,Economic activity,EXPENDITURE,Expenditure,UNIT_MEASURE,Unit of measure,PRICE_BASE,Price base,TRANSFORMATION,Transformation,TABLE_IDENTIFIER,Table identifier,TIME_PERIOD,Time period,OBS_VALUE,Observation value,REF_YEAR_PRICE,Price reference year,CONF_STATUS,Confidentiality status,DECIMALS,Decimals,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,CURRENCY,Currency,asset_query,asset_label
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2015,,198930.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2016,,204287.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2017,,221207.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2018,,238502.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2019,,254566.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2020,,232798.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,ESP,Spain,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2021,,249560.0,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1995,,9895.751,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1996,,11920.776,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1997,,14606.359,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1998,,18117.583,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1999,,22418.076,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2000,,25759.004,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2001,,29223.742,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2002,,32086.101,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2003,,36264.755,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2004,,42112.45,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2005,,50800.68,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2006,,57299.426,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2007,,56572.874,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2008,,46525.061,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2009,,35875.668,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2010,,29422.483,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2011,,28677.52,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2012,,34446.877,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2013,,33427.588,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2014,,40503.541,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2015,,66114.604,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2016,,94123.37,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2017,,100143.232,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2018,,93499.235,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,IRL,Ireland,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2019,,193555.184,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1995,,45178.01,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1996,,47163.209,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1997,,47960.705,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1998,,49956.77,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,1999,,50926.95,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2000,,54601.402,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2001,,54685.186,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2002,,53172.694,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
DATAFLOW,OECD.SDD.NAD:DSD_NAMAIN10@DF_TABLE1_EXPENDITURE_GFCF_ASSET(2.0),Annual GFCF by asset,I,A,Annual,AUT,Austria,S1,Total economy,S1,Total economy,P51G,Gross fixed capital formation,N11G,"Fixed assets, gross",_T,Total - all activities,_Z,Not applicable,XDC,National currency,V,Current prices,N,Non transformed data,T0102,Table 0102 - GDP identity from the expenditure side,2003,,55777.58,,,,F,Free (free for publication),1,One,A,Normal value,6,Millions,EUR,Euro,N11G,Total fixed assets
